Model Type,Training,Evaluation,Class,Character Accuracy,Dot Accuracy,Dot Recall,Dot Precision,Dot F1,Hamming Distance,Missclassification HD,Character Recall,Character Precision,Character F1
Multi-class,Adaptive-balance,OOD Test,31,0.9875,0.9975694444444444,0.99875,0.9983340274885465,0.9985419704228286,0.014583333333333334,1.1666666666666667,0.9875,0.92578125,0.9556451612903226
Multi-class,Adaptive-balance,OOD Test,32,0.8689320388349514,0.9555016181229773,1.0,0.789272030651341,0.8822269807280514,0.2669902912621359,2.037037037037037,0.8689320388349514,0.9675675675675676,0.9156010230179027
Multi-class,Adaptive-balance,OOD Test,33,0.9054982817869416,0.9808132875143184,0.9896907216494846,0.9544324772162386,0.9717418810628426,0.11512027491408934,1.2181818181818183,0.9054982817869416,0.9906015037593985,0.9461400359066428
Multi-class,Adaptive-balance,OOD Test,34,0.9639556377079482,0.9924522489217499,0.9935304990757856,0.9839816933638444,0.9887330420786389,0.04528650646950092,1.2564102564102564,0.9639556377079482,0.9905033238366572,0.9770491803278688
Multi-class,Adaptive-balance,OOD Test,35,0.8197969543147208,0.9695431472081218,0.9949238578680203,0.9468599033816425,0.9702970297029702,0.18274111675126903,1.0140845070422535,0.8197969543147208,0.9847560975609756,0.894736842105263
Multi-class,Adaptive-balance,OOD Test,36,0.9809885931558935,0.9951415293620617,0.9987325728770595,0.986850344395742,0.9927559055118109,0.029150823827629912,1.5333333333333334,0.9809885931558935,0.9687108886107635,0.9748110831234257
Multi-class,Adaptive-balance,OOD Test,37,0.9760726072607261,0.9957370737073707,0.9991749174917491,0.9923518164435946,0.995751678772098,0.02557755775577558,1.0689655172413792,0.9760726072607261,0.9720624486442071,0.9740634005763689
Multi-class,Adaptive-balance,OOD Test,38,0.8599137931034483,0.975933908045977,0.9992816091954023,0.9547014413177762,0.9764829764829764,0.14439655172413793,1.0307692307692307,0.8599137931034483,0.973170731707317,0.9130434782608695
Multi-class,Adaptive-balance,OOD Test,39,0.9941348973607038,0.9987781036168133,1.0,0.9981705085986096,0.9990844167734848,0.007331378299120235,1.25,0.9941348973607038,0.8033175355450237,0.8885976408912188
Multi-class,Adaptive-balance,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.1111111111111111,0.1818181818181818
Multi-class,Adaptive-balance,OOD Test,41,0.944801026957638,0.9886606760804451,0.9944373127941806,0.9830795262267343,0.9887258030206338,0.06803594351732992,1.2325581395348837,0.944801026957638,0.968421052631579,0.9564652371669915
Multi-class,Adaptive-balance,OOD Test,42,0.9630390143737166,0.9938398357289527,0.9931553730321697,0.9945167923235092,0.9938356164383562,0.03696098562628337,1.0,0.9630390143737166,0.9591002044989775,0.9610655737704918
Multi-class,Adaptive-balance,OOD Test,43,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.7350746268656716,0.8473118279569892
Multi-class,Adaptive-balance,OOD Test,44,0.8123515439429929,0.9687252573238322,0.9968329374505146,0.9437781109445277,0.9695802849441664,0.1876484560570071,1.0,0.8123515439429929,0.9799426934097422,0.8883116883116883
Multi-class,Adaptive-balance,OOD Test,45,0.9680451127819549,0.9931077694235589,0.9953007518796992,0.9943661971830986,0.9948332550493189,0.041353383458646614,1.2941176470588236,0.9680451127819549,0.9680451127819549,0.9680451127819549
Multi-class,Adaptive-balance,OOD Test,46,0.9902439024390244,0.9983739837398374,0.998780487804878,0.998780487804878,0.998780487804878,0.00975609756097561,1.0,0.9902439024390244,0.6170212765957447,0.7602996254681648
Multi-class,Adaptive-balance,OOD Test,47,0.9806451612903225,0.9967741935483871,1.0,0.9961439588688946,0.9980682549903414,0.01935483870967742,1.0,0.9806451612903225,0.9620253164556962,0.9712460063897763
Multi-class,Adaptive-balance,OOD Test,48,0.89375,0.9815104166666667,0.98828125,0.9576078728236185,0.9727028066128413,0.1109375,1.0441176470588236,0.89375,0.9913344887348353,0.9400164338537388
Multi-class,Adaptive-balance,OOD Test,49,0.9601476014760147,0.9923739237392374,0.9918819188191882,0.9928589017483378,0.9923701698252524,0.045756457564575644,1.1481481481481481,0.9601476014760147,0.9886018237082067,0.974166978659678
Multi-class,Adaptive-balance,OOD Test,50,0.9852216748768473,0.9964422550629447,0.9956212370005474,0.9972587719298246,0.996439331689948,0.021346469622331693,1.4444444444444444,0.9852216748768473,0.9433962264150944,0.9638554216867471
Multi-class,Adaptive-balance,OOD Test,51,0.9479768786127167,0.9908477842003853,0.9978323699421965,0.9885468861846815,0.9931679252067602,0.05491329479768786,1.0555555555555556,0.9479768786127167,0.9879518072289156,0.9675516224188789
Multi-class,Adaptive-balance,OOD Test,52,0.9689213893967094,0.9939061547836685,0.9969530773918343,0.9909145972138098,0.9939246658566221,0.03656307129798903,1.1764705882352942,0.9689213893967094,0.9532374100719424,0.9610154125113327
Multi-class,Adaptive-balance,OOD Test,53,0.9764243614931237,0.9957432874918141,0.9975442043222004,0.996076508092202,0.9968098159509202,0.025540275049115914,1.0833333333333333,0.9764243614931237,0.9631782945736435,0.9697560975609756
Multi-class,Adaptive-balance,OOD Test,54,0.9071428571428571,0.9845238095238096,0.9964285714285714,0.9806678383128296,0.9884853852967228,0.09285714285714286,1.0,0.9071428571428571,0.9806949806949807,0.9424860853432282
Multi-class,Adaptive-balance,OOD Test,55,0.9705263157894737,0.9950877192982456,0.9970526315789474,0.9970526315789474,0.9970526315789474,0.029473684210526315,1.0,0.9705263157894737,0.9369918699186992,0.953464322647363
Multi-class,Adaptive-balance,OOD Test,56,0.9814814814814815,0.9969135802469136,0.9984567901234568,0.9953846153846154,0.9969183359013868,0.018518518518518517,1.0,0.9814814814814815,0.9098712446351931,0.9443207126948774
Multi-class,Adaptive-balance,OOD Test,57,0.9,0.9746666666666667,0.997,0.9660852713178295,0.9812992125984252,0.152,1.52,0.9,0.9615384615384616,0.9297520661157025
Multi-class,Adaptive-balance,OOD Test,58,0.9728434504792333,0.9949414270500533,0.9956070287539937,0.9968012794882047,0.9962037962037963,0.03035143769968051,1.1176470588235294,0.9728434504792333,0.9886363636363636,0.9806763285024155
Multi-class,Adaptive-balance,OOD Test,59,0.9819494584837545,0.9969915764139591,1.0,0.9964028776978417,0.9981981981981982,0.018050541516245487,1.0,0.9819494584837545,0.9347079037800687,0.9577464788732395
Multi-class,Adaptive-balance,OOD Test,60,0.9688631426502534,0.9933622978517982,0.9976466328747284,0.9924365207995678,0.9950347567030784,0.03982621288921072,1.2790697674418605,0.9688631426502534,0.9752186588921283,0.9720305121685434
Multi-class,Adaptive-balance,OOD Test,61,0.8858695652173914,0.9809782608695652,0.9978260869565218,0.9797225186766275,0.9886914378029079,0.11413043478260869,1.0,0.8858695652173914,0.9055555555555556,0.8956043956043955
Multi-class,Adaptive-balance,OOD Test,62,0.968421052631579,0.9941520467836257,0.9957894736842106,0.9971890372452565,0.9964887640449438,0.03508771929824561,1.1111111111111112,0.968421052631579,0.8313253012048193,0.8946515397082658
Multi-class,Adaptive-balance,OOD Test,63,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.45901639344262296,0.6292134831460674
Multi-label,Adaptive-balance,OOD Test,0,,,,,,,,,0.0,
Multi-label,Adaptive-balance,OOD Test,1,0.9645776566757494,0.9930366333636088,1.0,0.959895379250218,0.9795373665480428,0.04178019981834696,1.1794871794871795,0.9645776566757494,0.9962476547842402,0.9801568989386248
Multi-label,Adaptive-balance,OOD Test,2,0.9490740740740741,0.9915123456790124,1.0,0.9515418502202643,0.9751693002257337,0.05092592592592592,1.0,0.9490740740740741,0.9935379644588045,0.9707971586424625
Multi-label,Adaptive-balance,OOD Test,3,0.9726148409893993,0.9949941107184923,0.9986749116607774,0.9864746945898778,0.9925373134328358,0.030035335689045935,1.096774193548387,0.9726148409893993,0.9990925589836661,0.9856759176365264
Multi-label,Adaptive-balance,OOD Test,4,0.8484848484848485,0.9721212121212122,1.0,0.8566978193146417,0.9228187919463087,0.16727272727272727,1.104,0.8484848484848485,0.9929078014184397,0.9150326797385621
Multi-label,Adaptive-balance,OOD Test,5,0.9542097488921714,0.9921221073362876,1.0,0.976911976911977,0.9883211678832117,0.047267355982274745,1.032258064516129,0.9542097488921714,0.9892802450229708,0.9714285714285714
Multi-label,Adaptive-balance,OOD Test,6,0.9709808473592572,0.9947765525246662,0.9997098084735926,0.9848484848484849,0.9922235023041474,0.03134068485200232,1.08,0.9709808473592572,0.9911137440758294,0.9809440046907065
Multi-label,Adaptive-balance,OOD Test,7,0.9924487594390508,0.998561668464581,0.9996404171161453,0.9974883387154646,0.9985632183908045,0.008629989212513484,1.1428571428571428,0.9924487594390508,0.9818569903948773,0.9871244635193134
Multi-label,Adaptive-balance,OOD Test,8,0.9581993569131833,0.9930332261521972,1.0,0.9598765432098766,0.9795275590551181,0.04180064308681672,1.0,0.9581993569131833,0.9966555183946488,0.9770491803278689
Multi-label,Adaptive-balance,OOD Test,9,0.9708171206225681,0.9944876783398184,1.0,0.9837320574162679,0.9917993246502652,0.033073929961089495,1.1333333333333333,0.9708171206225681,0.9803536345776032,0.975562072336266
Multi-label,Adaptive-balance,OOD Test,10,0.9855682501503308,0.9973942673882542,0.9990980156343957,0.9931261207411834,0.9961031175059953,0.015634395670475046,1.0833333333333333,0.9855682501503308,0.9808497905445841,0.9832033593281343
Multi-label,Adaptive-balance,OOD Test,11,0.9639751552795031,0.9935817805383023,0.9954451345755694,0.9917491749174917,0.9935937177102707,0.03850931677018633,1.0689655172413792,0.9639751552795031,0.9910600255427842,0.9773299748110831
Multi-label,Adaptive-balance,OOD Test,12,0.9539033457249071,0.9919454770755886,0.9996282527881041,0.9767526334907374,0.9880580562189969,0.048327137546468404,1.0483870967741935,0.9539033457249071,0.9764079147640792,0.9650244452801805
Multi-label,Adaptive-balance,OOD Test,13,0.9768270944741533,0.995840760546643,0.9976232917409388,0.9940793368857312,0.9958481613285884,0.024955436720142603,1.0769230769230769,0.9768270944741533,0.9803220035778175,0.9785714285714285
Multi-label,Adaptive-balance,OOD Test,14,0.9804469273743017,0.9967411545623837,0.9990689013035382,0.9944392956441149,0.9967487227124943,0.019553072625698324,1.0,0.9804469273743017,0.9069767441860465,0.9422818791946308
Multi-label,Adaptive-balance,OOD Test,15,0.9959677419354839,0.9993279569892473,1.0,0.998992950654582,0.9994962216624685,0.004032258064516129,1.0,0.9959677419354839,0.9610894941634242,0.9782178217821782
Multi-label,Adaptive-balance,OOD Test,16,0.9524594668865073,0.9911147751213704,0.998076394613905,0.9510343021733438,0.9739876642531509,0.05331134927177796,1.1213872832369942,0.9524594668865073,0.9997115661955581,0.975513650436251
Multi-label,Adaptive-balance,OOD Test,17,0.9703264094955489,0.9945598417408507,0.9970326409495549,0.986784140969163,0.9918819188191883,0.032640949554896145,1.1,0.9703264094955489,0.956140350877193,0.9631811487481591
Multi-label,Adaptive-balance,OOD Test,18,0.9892415277030662,0.9982069212838444,1.0,0.994649545211343,0.9973175965665235,0.010758472296933835,1.0,0.9892415277030662,0.982896846606093,0.986058981233244
Multi-label,Adaptive-balance,OOD Test,19,0.9915656299420137,0.9985942716570023,0.9991214197856264,0.9980691592066,0.9985950122936424,0.008434370057986295,1.0,0.9915656299420137,0.9915656299420137,0.9915656299420137
Multi-label,Adaptive-balance,OOD Test,20,0.9568733153638814,0.9916891284815813,0.9959568733153639,0.979456593770709,0.9876378215836952,0.04986522911051213,1.15625,0.9568733153638814,0.977961432506887,0.9673024523160764
Multi-label,Adaptive-balance,OOD Test,21,0.9757834757834758,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.9957264957264957,0.02564102564102564,1.0588235294117647,0.9757834757834758,0.9927536231884058,0.9841954022988505
Multi-label,Adaptive-balance,OOD Test,22,0.9875518672199171,0.9979253112033195,1.0,0.9958677685950413,0.9979296066252588,0.012448132780082987,1.0,0.9875518672199171,0.9577464788732394,0.9724208375893768
Multi-label,Adaptive-balance,OOD Test,23,0.9874476987447699,0.997907949790795,0.9989539748953975,0.9979101358411703,0.9984317825405122,0.012552301255230125,1.0,0.9874476987447699,0.9554655870445344,0.9711934156378601
Multi-label,Adaptive-balance,OOD Test,24,0.9322033898305084,0.9887005649717514,1.0,0.9672131147540983,0.9833333333333333,0.06779661016949153,1.0,0.9322033898305084,0.8270676691729323,0.8764940239043824
Multi-label,Adaptive-balance,OOD Test,25,0.9934102141680395,0.9987186527548966,0.9989017023613399,0.9985361390667886,0.9987188872620789,0.007688083470620538,1.1666666666666667,0.9934102141680395,0.9923203510696654,0.9928649835345775
Multi-label,Adaptive-balance,OOD Test,26,0.9604166666666667,0.9927083333333333,0.99375,0.9916839916839917,0.9927159209157128,0.04375,1.105263157894737,0.9604166666666667,0.9829424307036247,0.9715489989462592
Multi-label,Adaptive-balance,OOD Test,27,0.9827586206896551,0.9969282600079271,0.9976218787158145,0.997770179872157,0.9976960237829803,0.018430439952437573,1.0689655172413792,0.9827586206896551,0.9951836243226971,0.988932096918935
Multi-label,Adaptive-balance,OOD Test,28,0.969551282051282,0.9946581196581197,0.9983974358974359,0.9909862142099682,0.9946780202235233,0.03205128205128205,1.0526315789473684,0.969551282051282,0.983739837398374,0.976594027441485
Multi-label,Adaptive-balance,OOD Test,29,0.9815789473684211,0.9969298245614036,0.9973684210526316,0.9980250164581962,0.9976966107272129,0.018421052631578946,1.0,0.9815789473684211,0.9738903394255874,0.9777195281782439
Multi-label,Adaptive-balance,OOD Test,30,0.9846582984658299,0.99721059972106,0.99860529986053,0.9972144846796658,0.9979094076655053,0.016736401673640166,1.0909090909090908,0.9846582984658299,0.9566395663956639,0.970446735395189
Multi-label,Adaptive-balance,OOD Test,31,0.9729166666666667,0.9951388888888889,0.9945833333333334,0.9995812395309883,0.9970760233918128,0.029166666666666667,1.0769230769230769,0.9729166666666667,0.9831578947368421,0.9780104712041885
Multi-label,Adaptive-balance,OOD Test,32,0.941747572815534,0.988673139158576,1.0,0.9363636363636364,0.9671361502347418,0.06796116504854369,1.1666666666666667,0.941747572815534,0.9748743718592965,0.9580246913580247
Multi-label,Adaptive-balance,OOD Test,33,0.9742268041237113,0.9951317296678122,0.9982817869415808,0.9872557349192863,0.992738146091414,0.029209621993127148,1.1333333333333333,0.9742268041237113,0.9626485568760611,0.968403074295474
Multi-label,Adaptive-balance,OOD Test,34,0.9852125693160814,0.9972273567467652,0.9995378927911276,0.9922018348623853,0.9958563535911602,0.0166358595194085,1.125,0.9852125693160814,0.9888682745825603,0.987037037037037
Multi-label,Adaptive-balance,OOD Test,35,0.9746192893401016,0.9957698815566836,1.0,0.9916107382550335,0.9957877000842459,0.025380710659898477,1.0,0.9746192893401016,0.9576059850374065,0.9660377358490565
Multi-label,Adaptive-balance,OOD Test,36,0.9936628643852978,0.998943810730883,1.0,0.9968414403032217,0.9984182220816198,0.0063371356147021544,1.0,0.9936628643852978,0.9011494252873563,0.9451476793248945
Multi-label,Adaptive-balance,OOD Test,37,0.9892739273927392,0.9982123212321232,0.9988998899889989,0.9975281516067015,0.9982135495396455,0.010726072607260726,1.0,0.9892739273927392,0.9787755102040816,0.9839967172753384
Multi-label,Adaptive-balance,OOD Test,38,0.9892241379310345,0.9982040229885057,1.0,0.9964209019327129,0.998207242739333,0.010775862068965518,1.0,0.9892241379310345,0.9272727272727272,0.9572471324296141
Multi-label,Adaptive-balance,OOD Test,39,0.9941348973607038,0.9990224828934506,0.999266862170088,0.999266862170088,0.999266862170088,0.005865102639296188,1.0,0.9941348973607038,0.9811866859623734,0.9876183539694101
Multi-label,Adaptive-balance,OOD Test,40,0.5,0.9166666666666666,1.0,0.8,0.888888888888889,0.5,1.0,0.5,0.1111111111111111,0.1818181818181818
Multi-label,Adaptive-balance,OOD Test,41,0.9871630295250321,0.9978605049208387,0.9987163029525032,0.9970098248611704,0.9978623343309105,0.012836970474967908,1.0,0.9871630295250321,0.9808673469387755,0.9840051183621241
Multi-label,Adaptive-balance,OOD Test,42,0.9958932238193019,0.999315537303217,0.999315537303217,0.999315537303217,0.999315537303217,0.004106776180698152,1.0,0.9958932238193019,0.9623015873015873,0.9788092835519676
Multi-label,Adaptive-balance,OOD Test,43,0.9949238578680203,0.9991539763113367,0.998730964467005,1.0,0.9993650793650793,0.005076142131979695,1.0,0.9949238578680203,0.92018779342723,0.9560975609756098
Multi-label,Adaptive-balance,OOD Test,44,0.9857482185273159,0.997624703087886,0.997624703087886,0.997624703087886,0.997624703087886,0.014251781472684086,1.0,0.9857482185273159,0.8792372881355932,0.929451287793953
Multi-label,Adaptive-balance,OOD Test,45,0.9906015037593985,0.9984335839598998,0.9981203007518797,0.9995294117647059,0.9988243592758054,0.009398496240601503,1.0,0.9906015037593985,0.9795539033457249,0.9850467289719625
Multi-label,Adaptive-balance,OOD Test,46,0.9902439024390244,0.9983739837398374,0.9975609756097561,1.0,0.9987789987789988,0.00975609756097561,1.0,0.9902439024390244,0.9398148148148148,0.9643705463182897
Multi-label,Adaptive-balance,OOD Test,47,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.96875,0.9841269841269841
Multi-label,Adaptive-balance,OOD Test,48,0.984375,0.996875,0.9984375,0.9922360248447205,0.9953271028037384,0.01875,1.2,0.984375,0.8583106267029973,0.9170305676855895
Multi-label,Adaptive-balance,OOD Test,49,0.9881918819188192,0.9977859778597786,0.9977859778597786,0.9977859778597786,0.9977859778597786,0.013284132841328414,1.125,0.9881918819188192,0.9903846153846154,0.9892870336165497
Multi-label,Adaptive-balance,OOD Test,50,0.9885057471264368,0.9978106185002736,0.9983579638752053,0.9972662657189721,0.9978118161925602,0.013136288998357963,1.1428571428571428,0.9885057471264368,0.9616613418530351,0.9748987854251013
Multi-label,Adaptive-balance,OOD Test,51,0.9884393063583815,0.9980732177263969,1.0,0.9971181556195965,0.9985569985569985,0.011560693641618497,1.0,0.9884393063583815,0.9395604395604396,0.9633802816901408
Multi-label,Adaptive-balance,OOD Test,52,0.9853747714808044,0.9975624619134674,0.9987812309567337,0.9963525835866262,0.9975654290931223,0.014625228519195612,1.0,0.9853747714808044,0.9506172839506173,0.9676840215439856
Multi-label,Adaptive-balance,OOD Test,53,0.9842829076620825,0.9973804846103471,0.9975442043222004,0.9985250737463127,0.9980343980343981,0.015717092337917484,1.0,0.9842829076620825,0.9842829076620825,0.9842829076620825
Multi-label,Adaptive-balance,OOD Test,54,0.9964285714285714,0.9994047619047619,1.0,0.9991079393398751,0.9995537706381079,0.0035714285714285713,1.0,0.9964285714285714,0.9269102990033222,0.9604130808950085
Multi-label,Adaptive-balance,OOD Test,55,0.9768421052631578,0.996140350877193,0.9953684210526316,1.0,0.997678835197299,0.023157894736842106,1.0,0.9768421052631578,0.9768421052631578,0.9768421052631578
Multi-label,Adaptive-balance,OOD Test,56,0.9953703703703703,0.9992283950617284,1.0,0.9984591679506933,0.9992289899768697,0.004629629629629629,1.0,0.9953703703703703,0.947136563876652,0.9706546275395034
Multi-label,Adaptive-balance,OOD Test,57,0.992,0.9986666666666667,0.998,1.0,0.998998998998999,0.008,1.0,0.992,0.9802371541501976,0.9860834990059641
